characters_araber;Araber
spokentexts_pflegerin_top_a07_pflegerin_der_gestrige_abend_tseq_st_10;J'ai vu le majordome, Mr Inch, sur le gaillard avant. J'y suis retourné en supposant qu'il devait avoir la clé .
spokentexts_pflegerin_top_a07_pflegerin_der_gestrige_abend_tseq_st_15;En chemin j'ai rencontré le policier, puis Edgar qui voulait vérifier le coffre. Je lui ai expliqué ce qui s'était passé et à ce moment l'alarme a retenti.
texts_pflegerin_top_a07_pflegerin_der_junge_tseq_title;Matt
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_1;Comment va Matt ? Il a l'air content.
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_2;Après tout ce qui s'est passé il est déjà de retour à son état normal.
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_3;Mais... Je ne lui ai pas parlé du meurtre. Ce serait un peu trop pour lui.
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_4;Je pense qu'il est plus fort que ça.
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_5;Permettez moi de vous remercier encore une fois pour ce que vous avez fait à bord du train !
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_6_direction;overwhelmed by her feelings
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_6;Je n'ose pas imaginer...
sequences_pflegerin_top_a07_pflegerin_der_junge_tseq#6;[The carer turns away slightly, has to contain her tears.]
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_7_direction;soothing her
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_7;Ce n'est rien.
sequences_pflegerin_top_a07_pflegerin_der_junge_tseq#8;[Ohi tenderly takes her arm, she stands normal again.]
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_8_direction;soothing her
spokentexts_pflegerin_top_a07_pflegerin_der_junge_tseq_st_8;Tout va bien.
texts_pflegerin_top_a07_pflegerin_der_schrei_tseq_title;Le cri
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_1;A quoi ressemblait le cri ?
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_2;C'était une courte... exclamation. Très effrayée, comme si quelqu'un avait été surpris.
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_3;Etait-ce une voix de femme ?
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_4;Oui, la voix était aigue.
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_5;Hmm. La baronne a plutôt une voix grave...
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_6;C'est vrai. Mais qui sait comment elle sonnait quand elle criait ? Même certains cris masculins sont aigus.
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_7;Ce pourrait donc être un cri de la baronne. Peut être car elle aurait surpris quelqu'un dans sa cabine.
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_8;Possible...
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_9;Cette personne aurait pu la menacer avec une arme pour éviter qu'elle appelle à l'aide.
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_10_direction;shocked
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_10;Oh mon Dieu.
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_11;Il a attendu que la voie soit libre...
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_12_direction;timid, disturbed
spokentexts_pflegerin_top_a07_pflegerin_der_schrei_tseq_st_12;Oh, Mr Zellner, arrêtez s'il vous plait !
texts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_title;Lady Westmacott
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_1;How does it feel to work for such a world-famous person?
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_3;The work is very interesting and varied and it pays well, too.
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_4;You were very lucky that the lady offered the position to you...
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_5;I just hope she won't change her mind one day. What would become of Matt's education then?
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_6_direction;gloomy, timid
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_6;I really make an effort to measure up to lady Westmacott's expectations. But...
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_7_direction;gloomy, timid
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_7;Sometimes I feel like I fall short.
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_8_direction;friendly, soothing her
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_8;Lady Westmacott couldn't ask for a better companion.
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_2_direction;a bit nervous in the end
spokentexts_pflegerin_top_a07_pflegerin_die_schriftstellerin_tseq_st_2;I'm saving up as much money as I can, all the same. I'd do anything so that Matt doesn't have to give up his new life.
texts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_title;Are you American?
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_1;You're American, aren't you?
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_2;That's correct.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_3;And you moved to England because of the job?
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_4;I lived in England before. During the Second World War I volunteered.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_5;I worked in a pharmacy on a US base north of London.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_6;In a pharmacy? Interesting.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_7;Well... It was the war and everyone was sent where they could help best.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_8;Please, go on, Ms. Miller.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_9;After the war I studied music in London. I met my husband there. We married and went back to the States together.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_10;He was also American?
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_11;No. English. But he said he had problems with his family and he wanted to be as far from them as possible.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_12;And you gave up your studies for him?
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_13_direction;gloomy
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_13;Well... Yes, I did.
texts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_title;Single mother
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_1;Life as a single mother couldn't have been easy.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_2;It was pretty tough then.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_3;I worked from morning till night and it was still only enough for the bare necessities. And I couldn't give Matt all the attention he needed.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_4;And then Lady Westmacott entered your life.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_5;It was like an angel appeared to me. She must have offered me the position out of pity. I had no experience as a carer.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_6;She made me a generous offer. I couldn't believe it!
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_7;And she really adores Matt. She's offered him a good education and now he has every opportunity in life.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_8;An almost unbelievable story.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_9;I'm still afraid that it's a dream and that I'll wake up one day.
texts_pflegerin_top_a07_pflegerin_manuscript_tseq_title;Murder of Inspector Partout
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_1;Lady Westmacott dropped a hint on the train that she killed her hero, Partout? What did she mean by that?
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_2;Oh, she must have meant the manuscript!
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_3;Manuscript?
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_4;"Lady Westmacott told me about ""Partout's last case"". What do you know about the manuscript?"
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_5;She always takes it with her. It's an unpublished Partout novel.
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_6;I once asked her why she never published it. She said that according to her will, the novel's only to be published after her death.
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_7;And in it, Partout will be killed?
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_8;Maybe. I've never read it. No one has. You'd better ask her yourself.
texts_pflegerin_top_a07_pflegerin_verabschieden_tseq_title;Say goodbye
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_1_direction;puzzled
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_1;I'll... get back to you later.
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_2_direction;irritated
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_2;As you please!
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_3;I'll be seeing you, Ms. Miller.
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_4;Constable.
spokentexts_pflegerin_ex_2_st_1;Maybe Ms. Miller has found something of a soulmate in the archaeologist.
spokentexts_pflegerin_ex_2_st_2;Unfortunately, there's no guarantee that the two of them will end up together.
spokentexts_pflegerin_ex_2_st_3;People with low self-esteem tend to sabotage their own happiness.
sequences_pflegerin_talk_mit_1#1;[Ohi briefly touches his non-existing hat.]
spokentexts_pflegerin_talk_mit_1_st_1;Good morning, Ms. Miller!
sequences_pflegerin_talk_mit_1#3;[Ohi nods in the direction of the archaeologist.]
spokentexts_pflegerin_talk_mit_1_st_2;Professor Lucien.
spokentexts_pflegerin_talk_mit_1_st_3;Constable Zellner! How are you? I heard you passed out last night?
spokentexts_pflegerin_talk_mit_1_st_4;Well... Not quite. I was poisoned.
spokentexts_pflegerin_talk_mit_1_st_5_direction;surprised, frightened
spokentexts_pflegerin_talk_mit_1_st_5;Oh!
spokentexts_pflegerin_talk_mit_1_st_6_direction;grim
spokentexts_pflegerin_talk_mit_1_st_6;That wretch!
spokentexts_pflegerin_talk_mit_2_st_1;May I bother you again?
spokentexts_pflegerin_talk_mit_2_st_2;Of course, Constable Zellner! Now that that wretch is locked up, we finally have a bit of peace!
sequences_pflegerin_talk_mit_2#3;[Conversation between Ohi and the ARCHAEOLOGIST starts.]
spokentexts_pflegerin_talk_mit_3_st_1_direction;ashamed
spokentexts_pflegerin_talk_mit_3_st_1;I... I didn't want to interrupt your conversation with Professor Lucien so abruptly!
spokentexts_pflegerin_talk_mit_3_st_2;I, err, I don't know what's wrong with him.
spokentexts_pflegerin_talk_mit_3_st_3;Learning that there's still a burglar on board seemed to frighten him.
spokentexts_pflegerin_talk_mit_3_st_4;He was so relaxed the whole time! And then... Hmm.
spokentexts_pflegerin_talk_mit_3_st_5;And then the stupid Swiss constable came by and made him anxious.
spokentexts_pflegerin_talk_mit_3_st_6_direction;shocked
spokentexts_pflegerin_talk_mit_3_st_6;Oh!
spokentexts_pflegerin_talk_mit_3_st_7_direction;shocked
spokentexts_pflegerin_talk_mit_3_st_7;I didn't mean that!
spokentexts_pflegerin_talk_mit_3_st_8_direction;friendly
spokentexts_pflegerin_talk_mit_3_st_8;No matter.
spokentexts_pflegerin_talk_mit_3_st_9;I'm sure he'll calm down and come back soon enough. May I ask you a few questions?
spokentexts_pflegerin_talk_mit_3_st_10;Of course!
spokentexts_pflegerin_talk_mit_4_st_1;Ms. Miller?
spokentexts_pflegerin_talk_mit_4_st_2_direction;surprised
spokentexts_pflegerin_talk_mit_4_st_2;Yes constable?
spokentexts_pflegerin_talk_mit_4_st_3;I wanted to ask you something.
spokentexts_pflegerin_talk_mit_5_st_1;I don't know what else to ask her at the moment.
spokentexts_pflegerin_used_mit_zwille_st_1;No. I don't want to get Matt into trouble!
texts_schriftstellerin_mo_ex_1;Look at Lady Westmacott
texts_schriftstellerin_mo_talk_mit_1-3;Talk to Lady Westmacott
texts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_title;Adventure on the train
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_1;What did you think of our adventure on the train - an extraordinary story, isn't it?
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_3;I'm glad that you were able to prove yourself, Mr. Zellner.
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_5;Hopefully not for the last time.
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_6_direction;serious
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_6;I'm glad that everything ended well. I want to thank you sincerely for taking care of Matthew!
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_7_direction;grim
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_7;I can't bear to think about something happening to him.
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_8;It all worked out in the end.
texts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_title;Mrs. Miller and Matt
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_1;Did Ms. Miller cope with all the excitement?
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_2;I think so. But what happened on the train was quite a shock for her.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_3;She wouldn't be able to go on if something happened to Matthew.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_4;She's worried about him.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_5;He's all she has. It breaks her heart that he lives at a boarding school and can't always be with her.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_7;But she sets her wishes and needs aside so that he can get a good education. That's her way.
texts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_title;Jewel thief
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_1;Do you think that the thief from the train and the murderer are the same person?
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_2;"I think the ""New Raven"" is capable of anything."
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_3;"Legrand believes there is no ""New Raven"". He thinks that the old one has returned."
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_4_direction;stunned
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_4;He said that?
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_5;Do you think it's possible? Everyone thinks he's dead.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_6;As a dramatist, the return of the Raven would certainly be delightful! A legend comes back from the grave for one last job... It's quite romantic!
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_7;At the same time, though, I'd be disappointed.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_8;Why is that?
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_9;I followed the Raven's career closely. There weren't many burglars with such character and charm.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_10;His burglaries were clever and entertaining!
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_11;But he was sloppy in London. He almost got caught!
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_12;And I'll never forgive him for the affair on the train.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_13;No, I would much rather that the Raven stayed dead and had nothing to do with the burglary or the murder.
texts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_title;Inspector Legrand
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_1;What do you think of Inspector Legrand?
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_2;He seems to be as skilled as everyone says. Intelligent. Focused.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_3;I had a chat with him yesterday and he impressed me. But...
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_4;There's something haunted in his eyes.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_5;I don't think he ever really stopped hunting the Raven.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_8;Catching the Raven made him famous. What if he actually shot the wrong person?
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_9;Unjustified fame bothers people... The good ones, at least.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_10;And you think he's one of the good ones?
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_11;Anyone who tries so hard to tear down his own memorial must be honorable.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_12_direction;smiling
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_12;Or insane.
texts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_title;Matt's boarding school
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_1;And the idea to send Matt to boarding school...?
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_2;Was mine.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_3;Matthew idolised his father and blamed his mother for the fact that he wasn't around anymore.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_4;I was afraid the situation would escalate if he had to live on a country estate alone with his mother and some old people. I think I was right.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_5;He quickly made friends at boarding school. He's popular - well liked. A real athlete, according to his teachers.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_6;And his relationship with his mother has improved as well. He's headed in the right direction.
texts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_title;Valuable manuscript
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_1;Ms. Miller told me that you have a valuable manuscript with you?
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_2;That's correct.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_3;An unpublished Partout novel? The manuscript must be worth a fortune!
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_4;Oh, it's not just any Partout novel.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_6;I wrote it twenty years ago, but it will only be published after my death.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_5;It's Partout's last case. Maurice Partout dies.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_10;You... You're going to kill him off?!
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_11_direction;content, triumphantly
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_11;I already have. And I enjoyed it!
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_12_direction;stunned, irritated
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_12;Madam!
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_13;I was so sick of writing one Partout novel after another.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_14;I was keen to stick a knife in his guts... And so, 20 years ago, I did.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_15;Of course, I didn't want to disappoint my fans.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_16;So I let him solve case after case.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_17_direction;content, triumphantly
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_17;But at least I was certain that he'd never escape me. That in the end, I would get him.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_18_direction;smiling
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_18;I understand...
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_19;Let's just hope that this novel remains unpublished for many more years.
texts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_title;Murder of baroness
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_1;Have you noticed anything related to the murder?
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_2;Unfortunately not!
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_3;I was already in my cabin and missed all the commotion. Damnable old age!
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_4;You're telling me!
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_5;Oh, you're still young. At my age, you have to expect that you won't experience much anymore.
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_7;And although I've written about murder so many times, I've never  actually witnessed one. How exciting!
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_8;I doubt everyone is so... relaxed... in such a situation.
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_9;"""Heartless"" is the word you're searching for - right, Constable?"
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_10;I certainly didn't want the baroness to be murdered. But if I can't undo it, then I might as well enjoy it!
texts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_title;Miss Miller and Professor Lucien...
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_1;Ms. Miller and Professor Lucien seem to be on very good terms with each other.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_2_direction;interested
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_2;Really?
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_3;They're enjoying the sun on the forecastle and chatting quite a bit.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_4_direction;content
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_4;Excellent.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_5;I gave Mary the morning off - told her to leave me alone.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_6;Do you have to force her to relax?
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_7;She works herself into the ground, even though she should rest and live her own life.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_8;But someone like her can't give anything less than her full effort.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_9;She's hard working, precise and keen to ensure that there's never any cause for criticism.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_10;She stays in the background and hides her light under a bushel, hoping that no one notices her.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_11;Well said.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_12;I hope she finds someone who makes her feel valued without having to work her fingers to the bone.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_13;She's too young to live like an old maid.
texts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_title;Mathew's father
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_1;Where is Mathew's father?
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_2;Gone. Run off. Ran away from his problems again.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_3;He drank a lot. More and more after each setback... It's better for both of them this way.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_4;He left her?
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_5;She couldn't have borne it. She loved him and wanted to stick by him. She fell out with her family over him - they couldn't understand it.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_11;And when he left her, the ground opened up beneath her feet. For two weeks she was as good as dead.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_12;If she didn't have Matthew, she'd be dead.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_13;You seem to know a lot about it. I mean, about the time before Ms. Miller began working for you.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_14_direction;grim
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_14;I have my reasons.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_6;And Matthew? Do you care as deeply about the children of your other employees?
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_8_direction;grim
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_8;If you fail with your own child, you hope to do better with others, Constable.
texts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_title;Say goodbye
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_1;I just remembered, there's something I forgot.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_2;Come back when you've collected yourself, Constable Zellner.
sequences_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq#3;[End of the dialogue.]
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_3;I have to be going, Lady Westmacott.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_4;Please keep me informed, Constable Zellner!
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_5;Of course.
texts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_title;Questioning
sequences_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq#0;[Ohi nods in the direction of the inspector or points at him.]
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_1;How is the questioning going?
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_2;Are you implying that I'm an eavesdropper?
sequences_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq#3;[Ohi inclines his head and raises an eyebrow.]
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_3;The inspector is placing a lot of pressure on our dear Mr. Kreutzer.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_4;He's the only one who was on the train and who doesn't have an alibi for last night.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_5;Perhaps. But him? A murderer?
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_6;I know people like him. He doesn't have enough backbone to kill someone in cold blood and remain so calm.
