characters_araber;Araber
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_13_direction;gloomy
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil1_tseq_st_13;Eh bien... Oui, tout à fait.
texts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_title;Mère célibataire
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_1;La vie de mère célibataire n'a pas dû être facile.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_2;C'était assez difficile, oui.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_3;Je travaillais toute la journée et arrivait à peine à joindre les deux bouts. De plus je ne pouvais pas m'occuper suffisamment de Matt.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_4;C'est alors que Lady Westmacott est entré dans votre vie.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_5;On aurait dit l'apparition d'un ange. Elle a dû m'offrir le poste par pitié. Je n'avais aucune expérience en tant qu'aide.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_6;Son offre était si généreuse. Je n'en revenais pas !
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_7;Et elle adore Matt. Elle lui a offert une bonne éducation et maintenant toutes les portes lui sont ouvertes.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_8;Une histoire incroyable.
spokentexts_pflegerin_top_a07_pflegerin_ihre_geschichte_teil2_tseq_st_9;J'ai encore peur que ce ne soit qu'un rêve et que je ne me réveille un matin.
texts_pflegerin_top_a07_pflegerin_manuscript_tseq_title;Meurtre de l'Inspecteur Partout
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_1;A bord du train Lady Westmacott a fait allusion à la mort de son héros, Partout ? Que voulait-elle dire ?
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_2;Oh, elle devait faire référence au manuscrit !
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_3;Manuscrit ?
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_4;"Lady Westmacott m'a parlé de ""la dernière affaire de Partout"". Que savez vous du manuscrit ?"
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_5;Il est toujours avec elle. C'est un roman de Partout non publié.
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_6;Une fois, je lui ai demandé pourquoi elle ne l'avait pas fait publié. Elle m'a expliqué qu'en accord avec son testament, le roman ne serait publié qu'après sa mort.
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_7;And dans celui-ci Partout sera tué ?
spokentexts_pflegerin_top_a07_pflegerin_manuscript_tseq_st_8;Peut être. Je ne l'ai jamais lu. Personne ne l'a lu. Vous devriez lui demander directement.
texts_pflegerin_top_a07_pflegerin_verabschieden_tseq_title;Dire au revoir
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_1_direction;puzzled
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_1;Je... reviendrai vous voir plus tard.
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_2_direction;irritated
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_2;Comme vous voulez !
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_3;A bientôt, Mlle Miller.
spokentexts_pflegerin_top_a07_pflegerin_verabschieden_tseq_st_4;Officier.
spokentexts_pflegerin_ex_2_st_1;Mlle Miller a peut être trouvé une âme soeur avec l'archéologue.
spokentexts_pflegerin_ex_2_st_2;Malheureusement, il n'y a aucune assurance qu'il finisse ensemble.
spokentexts_pflegerin_ex_2_st_3;Les gens qui manquent de confiance en eux ont tendance à saboter leur propre bonheur.
sequences_pflegerin_talk_mit_1#1;[Ohi briefly touches his non-existing hat.]
spokentexts_pflegerin_talk_mit_1_st_1;Bonjour, Mlle Miller !
sequences_pflegerin_talk_mit_1#3;[Ohi nods in the direction of the archaeologist.]
spokentexts_pflegerin_talk_mit_1_st_2;Professeur Lucien.
spokentexts_pflegerin_talk_mit_1_st_3;Officier Zellner! Comment allez vous ? On m'a dit que vous vous étiez évanoui hier soir ?
spokentexts_pflegerin_talk_mit_1_st_4;Eh bien... Pas tout à fait. J'ai été empoisonné.
spokentexts_pflegerin_talk_mit_1_st_5_direction;surprised, frightened
spokentexts_pflegerin_talk_mit_1_st_5;Oh !
spokentexts_pflegerin_talk_mit_1_st_6_direction;grim
spokentexts_pflegerin_talk_mit_1_st_6;Le misérable !
spokentexts_pflegerin_talk_mit_2_st_1;Puis-je vous déranger à nouveau ?
spokentexts_pflegerin_talk_mit_2_st_2;Bien sûr, Officier Zellner! Maintenant que ce misérable est derrière les barreaux, nous pouvons respirer un peu !
sequences_pflegerin_talk_mit_2#3;[Conversation between Ohi and the ARCHAEOLOGIST starts.]
spokentexts_pflegerin_talk_mit_3_st_1_direction;ashamed
spokentexts_pflegerin_talk_mit_3_st_1;Je... Je ne voulais interrompre si subitement votre conversation avec le Professeur Lucien !
spokentexts_pflegerin_talk_mit_3_st_2;Je, euh, Je ne sais pas quel est son problème.
spokentexts_pflegerin_talk_mit_3_st_3;Savoir qu'un voleur court toujours l'a effrayé apparemment.
spokentexts_pflegerin_talk_mit_3_st_4;Il était si décontracté jusqu'à présent ! Et maintenant... Hmm.
spokentexts_pflegerin_talk_mit_3_st_5;Et maintenant le stupide officer suisse est passé par là et l'a rendu anxieux.
spokentexts_pflegerin_talk_mit_3_st_6_direction;shocked
spokentexts_pflegerin_talk_mit_3_st_6;Oh !
spokentexts_pflegerin_talk_mit_3_st_7_direction;shocked
spokentexts_pflegerin_talk_mit_3_st_7;Ce n'est pas ce que je voulais dire !
spokentexts_pflegerin_talk_mit_3_st_8_direction;friendly
spokentexts_pflegerin_talk_mit_3_st_8;Pas de problème.
spokentexts_pflegerin_talk_mit_3_st_9;Je suis persuadé qu'il va se calmer et revenir rapidement. Puis-je vous poser quelques questions ?
spokentexts_pflegerin_talk_mit_3_st_10;Bien sûr !
spokentexts_pflegerin_talk_mit_4_st_1;Mlle Miller ?
spokentexts_pflegerin_talk_mit_4_st_2_direction;surprised
spokentexts_pflegerin_talk_mit_4_st_2;Oui officier?
spokentexts_pflegerin_talk_mit_4_st_3;Je voulais vous demander quelque chose.
spokentexts_pflegerin_talk_mit_5_st_1;Je n'ai rien de plus à lui demander pour le moment.
spokentexts_pflegerin_used_mit_zwille_st_1;Non. Je ne veux pas que Matt se fasse disputer !
texts_schriftstellerin_mo_ex_1;Regarder Lady Westmacott
texts_schriftstellerin_mo_talk_mit_1-3;Parler à Lady Westmacott
texts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_title;Aventure à bord du train
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_1;Qu'avez vous pensé de notre aventure dans le train ? Une histoire extraordinaire, n'est ce pas ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_3;Je suis heureuse que vous ayez pu prouver votre valeur Mr Zellner.
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_5;Espérons que vous aurez d'autres opportunités de le faire.
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_6_direction;serious
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_6;Je suis heureuse que tout se soit bien terminé. Vous avez mes plus profonds remerciements pour avoir pris soin de Matthew !
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_7_direction;grim
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_7;Je ne supporterai pas qu'il lui arrive quoi que ce soit.
spokentexts_schriftstellerin_top_a07_schriftstellerin_abenteuer_im_zug_tseq_st_8;Au final tout est bien qui finit bien.
texts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_title;Mlle Miller et Matt
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_1;Mlle Miller a-t-elle bien supporté toutes ces péripéties ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_2;Il me semble. Mais ce qui est arrivé à bord du train l'a tout de même retournée.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_3;Elle aurait du mal à supporter que quelque chose arrive à Matthew.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_4;Elle s'inquiète pour lui.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_5;Elle n'a plus que lui. Elle a le coeur brisé quand il part au pensionnat et ne peut pas être à ses côtés.
spokentexts_schriftstellerin_top_a07_schriftstellerin_die_pflegerin_tseq_st_7;Mais elle sait mettre ces considérations de côté pour qu'il ait la meilleure éducation possible. C'est sa façon d'être.
texts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_title;Voleur de bijoux
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_1;Pensez vous que le voleur à bord du train et le meurtrier sont la même personne ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_2;"Je pense que le ""Nouveau Corbeau"" est capable de tout."
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_3;"Legrand pense qu'il n'y a pas de ""Nouveau Corbeau"". Il pense que c'est l'original qui est revenu."
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_4_direction;stunned
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_4;Il a dit cela ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_5;Pensez-vous cela possible ? Tout le monde pense qu'il est mort.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_6;Du point de vue d'un dramaturge le retour du Corbeau serait fantastique ! Une légende revient d'entre le smorts pour un dernier casse... C'est assez romantique !
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_7;D'un autre côté, je serais aussi déçue.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_8;Pourquoi cela ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_9;J'ai suivi de près la carrière du Corbeau. Peu de voleurs alliaient son charme et son caractère.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_10;Ses casses étaient toujours intelligents et divertissants !
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_11;Mais il a fait des erreurs grossières à Londres. Il a failli se faire attraper !
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_12;Et jamais je ne lui pardonnerai l'incident à bord du train.
spokentexts_schriftstellerin_top_a07_schriftstellerin_dieb_tseq_st_13;Non, je préfèrerais que le Corbeau reste mort et n'ait rien à voir avec le cambriolage ou le meurtre.
texts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_title;Inspecteur Legrand
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_1;Que pensez vous de l'Inspecteur Legrand?
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_2;Il semble aussi performant que la rumeur le veut. Intelligent. Concentré.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_3;J'ai discuté avec lui hier et j'ai été impressionnée. Mais...
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_4;Il y a quelque chose qui le hante.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_5;J'ai l'impression qu'il n'a jamais vraiment cessé de traquer le Corbeau.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_8;Attraper le Corbeau l'a rendu célèbre. Mais si il a avait tiré sur la mauvaise personne ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_9;Les louanges injustifiées ne sont pas du goût de tous... Pas des gens biens en tout cas.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_10;Et vous pensez que c'est quelqu'un de bien ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_11;Quiconque essayant à ce point de détruire son propre monument ne peut être qu'honnête.
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_12_direction;smiling
spokentexts_schriftstellerin_top_a07_schriftstellerin_ermittler_tseq_st_12;Ou complètement fou.
texts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_title;Le pensionnat de Matt
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_1;Et l'idée d'envoyer Matt au pensionnat...?
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_2;Etait la mienne.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_3;Matthew idolâtrait son père et tenait sa mère pour responsable de son absence.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_4;J'avais peur que la situation n'empire si il avait dû vivre sur une large propriété seul avec sa mère et des personnes âgées. Je pense que j'avais raison.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_5;Il s'est vite fait des amis au pensionnat. Il est populaire et apprécié. Un vrai athlète si on en croit ses professeurs.
spokentexts_schriftstellerin_top_a07_schriftstellerin_internat_tseq_st_6;Et sa relation avec sa mère s'est améliorée elle aussi. Il est sur de bons rails.
texts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_title;Manuscrit de valeur
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_1;Mlle Miller m'a dit que vous aviez un manuscrit de valeur en votre possession ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_2;C'est exact.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_3;Un roman de Partout non publié ? Un tel manuscrit doit valoir une fortune !
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_4;Oh ce n'est pas un roman de Partout.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_6;Je l'ai écrit il y a 20 ans mais il ne sera publié qu'après ma mort.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_5;C'est la dernière affaire de Partout. Maurice Partout meurt.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_10;Vous... Vous allez le tuer ?!
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_11_direction;content, triumphantly
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_11;C'est déjà fait. Et quel plaisir !
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_12_direction;stunned, irritated
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_12;Madame !
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_13;J'en avais tellement de n'écrire que des romans de Partout.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_14;J'avais très envie de le poignarder... Et, il y a 20 ans, je l'ai fait.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_15;Evidemment je ne voulais pas décevoir tous mes admirateurs.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_16;Donc je l'ai laissé continuer à résoudre des affaires, les unes après les autres.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_17_direction;content, triumphantly
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_17;Mais je savais au moins qu'il ne m'échapperait pas. Quand tout sera dit, j'aurai le dernier mot.
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_18_direction;smiling
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_18;Je comprends...
spokentexts_schriftstellerin_top_a07_schriftstellerin_manuscript_tseq_st_19;Espérons que ce roman ne soit pas publié avant de nombreuses années.
texts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_title;Meurtre de la baronne
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_1;Avez vous remarqué quelque chose de particulier en rapport avec le meurtre ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_2;Malheureusement non !
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_3;J'étais déjà dans ma cabine et ai tout raté. Satanée vieillesse !
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_4;A qui le dîtes vous !
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_5;Oh, vous êtes encore jeune. A mon age, vous devez vous faire à l'idée que vous ne verrez pas grand chose de plus.
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_7;J'ai beau avoir écrit beaucoup d'histoires de meurtre, je n'ai jamais été aux premières loges auparavant. C'est excitant !
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_8;Je ne suis pas sûr que tout le monde soit si... décontracté... dans une telle situation.
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_9;"""Sans coeur"" est l'expression que vous cherchez, n'est ce pas Officier ?"
spokentexts_schriftstellerin_top_a07_schriftstellerin_mord_tseq_st_10;Je ne souhaitais certainement pas que la baronne soit tuée. Mais si je ne peux pas inverser les choses, autant en profiter !
texts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_title;Mlle Miller et le Professeur Lucien...
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_1;Mlle Miller et le Professeur Lucien ont l'air de bien s'entendre.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_2_direction;interested
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_2;Vraiment ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_3;Ils discutent et profitent du soleil sur le gaillard avant.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_4_direction;content
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_4;Parfait.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_5;J'ai donné sa matinée à Mary. Je lui ai demandé de me laisser en paix.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_6;Devez vous la forcer à prendre du repos ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_7;Elle travaille sans relâche alors qu'elle devrait se respirer un peu et vivre sa vie.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_8;Mais c'est quelqu'un qui ne sait pas faire autrement.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_9;Elle travaille dur et consciencieusement et ne laisse aucun place à l'erreur.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_10;Elle reste dans l'ombre cachée derrière son panier de peur d'être remarquée.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_11;Bien résumé.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_12;J'espère qu'elle trouvera quelqu'un qui saura l'apprécier sans qu'elle ait besoin de travailler comme une forcenée.
spokentexts_schriftstellerin_top_a07_schriftstellerin_pflegerin_und_archaeologe_tseq_st_13;Elle est trop jeune pour vivre comme une vieille servante.
texts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_title;La père de Matthew
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_1;Où est le père de Matthew ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_2;Parti. Il a fui ses problèmes une fois encore.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_3;Il buvait beaucoup. Et de plus en plus après chaque déconvenue... Ils sont mieux sans lui.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_4;Il l'a quittée ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_5;Elle ne l'aurait pas fait. Elle l'aimait et voulait rester à ses côtés quoi qu'il arrive. Elle a rompu ses relations avec sa famille pour lui, ils n'ont jamais compris.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_11;Et quand il l'a quittée, le monde s'est arrêté. Pendant deux semaines, elle était comme morte.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_12;Si Matthew n'avait pas été là, elle serait morte.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_13;Vous avez l'air d'en savoir beaucoup à propos des évènements qui ont pourtant précédé votre offre d'emploi.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_14_direction;grim
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_14;J'ai mes raisons.
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_6;Et Matthew ? Vous intéressez vous autant aux enfants de vos autres employés ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_8_direction;grim
spokentexts_schriftstellerin_top_a07_schriftstellerin_vater_des_jungen_tseq_st_8;Quand vous échouez avec votre propre enfant vous essayiez de faire mieux avec ceux des autres Officier.
texts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_title;Dire au revoir
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_1;Je viens de me rappeler, j'ai oublié quelque chose.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_2;Revenez quand vous aurez réfléchi , Officier Zellner.
sequences_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq#3;[End of the dialogue.]
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_3;Je dois y aller, Lady Westmacott.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_4;Tenez moi informée s'il vous plait, Officier Zellner!
spokentexts_schriftstellerin_top_a07_schriftstellerin_verabschieden_tseq_st_5;Bien sûr.
texts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_title;Interrogatoire
sequences_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq#0;[Ohi nods in the direction of the inspector or points at him.]
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_1;Comment se déroule l'interrogatoire?
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_2;Suggérez vous que j'écoute discrètement ?
sequences_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq#3;[Ohi inclines his head and raises an eyebrow.]
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_3;L'inspecteur met la pression sur notre cher Mr Kreutzer.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_4;C'est le seul passager du train à n'avoir aucun alibi la nuit denière.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_5;Peut être. Mais lui, un meurtrier ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_6;J'en connais des comme lui. Il n'est pas assez solide pour tuer quelqu'un de sang-froid et rester aussi calme.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_7;Il en ferait des tonnes, ce serait une vaste blague. Il se noierai d'abord dans l'alcool avant d'insulter le Destin et de se jeter par dessus bord !
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_8;N'y prêtez pas attention. Legrand perd son temps. Mr Kreutzer est une copie conforme du Corbeau qu'imagine l'inspecteur.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_9;Athlétique, cultivé, en contact avec les riches et célèbres...
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_10;Je mangerai son violon si c'est lui le Corbeau ou le meurtrier.
texts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_title;Qui est un suspect ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_1;Qu'en pensez vous... qui est notre suspect numéro un ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_2;Tout le monde !
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_3;Ou presque tout le monde. Physiquement parlant tout le monde à bord est capable d'utiliser une arme à feu.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_4;Mais qui a la perversion de vouloir ôter la vie d'une personne sans défense ?
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_5;Je ne sais pas lire dans les pensées.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_6;Alors vous ne devez pas essayer.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_7;Vous devez rassembler des preuves. Des traces, des indices ! Voilà ce qui nous mènera au tueur !
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_9;Nous ne sommes pas dans un mauvais roman policier où l'on introduit un personnage un peu avant la fin et, surprise surprise, c'est le meurtrier.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_10_direction;thoughtfully
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_10;Les meurtriers laissent des preuves. Ils sont nerveux... ou trop décontracté. Ils doivent sans cesse s'ajuster.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_11_direction;confirming
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_11;Et à cause de cela, ils font des erreurs.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_12_direction;cheering him up, animated
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_12;Voilà votre chance Officier. Trouvez l'erreur et vous aurez votre meurtrier !
spokentexts_schriftstellerin_ex_1_st_1;Lady Westmacott semble matinale.
spokentexts_schriftstellerin_ex_1_st_2;Mais c'est peut être dû à toute l'agitation.
spokentexts_schriftstellerin_ex_1_st_3;J'ai vu ses yeux briller dans le train. Elle a très envie de prendre part à une réelle histoire policière !
spokentexts_schriftstellerin_talk_mit_1_st_1_direction;happy
spokentexts_schriftstellerin_talk_mit_1_st_1;Lady Westmacott !
spokentexts_schriftstellerin_talk_mit_1_st_2_direction;happy, then shocked by his own words
spokentexts_schriftstellerin_talk_mit_1_st_2;Déjà sur p... Oh.
spokentexts_schriftstellerin_talk_mit_1_st_3_direction;acting reproachfully
spokentexts_schriftstellerin_talk_mit_1_st_3;Officier !
spokentexts_schriftstellerin_talk_mit_1_st_4_direction;acting reproachfully
spokentexts_schriftstellerin_talk_mit_1_st_4;Ne réfléchissez vous donc pas avant de parler ?
spokentexts_schriftstellerin_talk_mit_1_st_5;Je suis désolé. Je ne voulais pas...
sequences_schriftstellerin_talk_mit_1#6;[The writer keeps him at bay.]
spokentexts_schriftstellerin_talk_mit_1_st_6;Pas le temps d'échanger des plaisanteries.
